fips,votes.dem,votes.rep,votes.other,total,share.dem,share.rep,share.other,Y
31133,252,875,0,1127,0.2236024844720497,0.7763975155279503,0,1.2447947988461912
31135,149,1071,0,1220,0.1221311475409836,0.8778688524590164,0,1.9724017645022895
31137,577,3275,0,3852,0.14979231568016615,0.8502076843198338,0,1.7362308815612526
31139,381,2367,0,2748,0.13864628820960698,0.861353711790393,0,1.8265792343872829
31141,2110,8893,0,11003,0.19176588203217304,0.808234117967827,0,1.4385765029295279
31143,371,1711,0,2082,0.1781940441882805,0.8218059558117194,0,1.5286312112847584
31145,618,3279,0,3897,0.1585835257890685,0.8414164742109315,0,1.6688053193869574
31147,766,2238,0,3004,0.25499334221038616,0.7450066577896138,0,1.0721557191312792
31149,65,590,0,655,0.09923664122137404,0.9007633587786259,0,2.205735267004128
31151,1490,2691,0,4181,0.3563740731882325,0.6436259268117676,0,0.591136751787401
31153,26144,41508,0,67652,0.38644829421155324,0.6135517057884468,0,0.4622664610654396
31155,2467,7017,0,9484,0.26012231126107127,0.7398776887389287,0,1.045332938722932
31157,3266,7301,0,10567,0.30907542348821804,0.690924576511782,0,0.8044453305256752
31159,1824,5225,0,7049,0.2587601078167116,0.7412398921832885,0,1.0524229061987351
31161,313,1706,0,2019,0.15502724120851907,0.8449727587914809,0,1.6957035375114713
31163,346,942,0,1288,0.2686335403726708,0.7313664596273292,0,1.0015664995186389
31165,77,461,0,538,0.14312267657992564,0.8568773234200744,0,1.7895926211429647
31167,388,1854,0,2242,0.17305976806422838,0.8269402319357716,0,1.564095406502527
31169,448,1778,0,2226,0.20125786163522014,0.7987421383647799,0,1.3784511836588647
31171,34,311,0,345,0.09855072463768116,0.9014492753623189,0,2.213432387563073
31173,851,968,0,1819,0.4678394722374931,0.5321605277625069,0,0.12881995870320295
31175,315,1475,0,1790,0.17597765363128492,0.8240223463687151,0,1.5438406299482872
31177,2445,6721,0,9166,0.2667466724852717,0.7332533275147284,0,1.0111918300609934
31179,895,2287,0,3182,0.281269641734758,0.718730358265242,0,0.9381724757479258
31181,267,1097,0,1364,0.19574780058651026,0.8042521994134897,0,1.4130858018749808
31183,59,350,0,409,0.14425427872860636,0.8557457212713936,0,1.78039571057774
31185,1093,4034,0,5127,0.21318509849814707,0.786814901501853,0,1.3058322303376186
32001,1983,7506,0,9489,0.2089788175782485,0.7910211824217515,0,1.3310918511751701
32003,363616,252990,27988,644594,0.5641008138456145,0.39247960731871534,0.04341957883567021,-0.3627484034809387
32005,8093,17734,0,25827,0.31335424168505827,0.6866457583149417,0,0.7844842104442504
32007,2965,12069,0,15034,0.1972196354928828,0.8027803645071172,0,1.403763149186072
32009,54,290,20,364,0.14835164835164835,0.7967032967032966,0.054945054945054944,1.6808968764162453
32011,89,658,0,747,0.11914323962516733,0.8808567603748326,0,2.000568561593177
32013,1164,4322,0,5486,0.2121764491432738,0.7878235508567262,0,1.3118559087754482
32015,376,1692,0,2068,0.18181818181818182,0.8181818181818182,0,1.5040773967762742
32017,304,1538,85,1927,0.15775817332641412,0.7981318111053451,0.04411001556824079,1.6212104486593675
32019,5523,14967,194,20684,0.267017984915877,0.723602784761168,0.009379230322954941,0.9969265866279596
32021,646,1006,119,1771,0.36476566911349523,0.5680406549971767,0.06719367588932806,0.44293784687708265
32023,4960,11160,1207,17327,0.2862584405840596,0.6440814913141341,0.06966006810180643,0.8109302162163288
32027,377,1369,0,1746,0.215922107674685,0.784077892325315,0,1.2895906378404383
32029,722,1608,0,2330,0.3098712446351931,0.6901287553648069,0,0.8007213108460854
32031,90706,94862,0,185568,0.48880194861182963,0.5111980513881704,0,0.0447996968463969
32033,711,2332,162,3205,0.2218408736349454,0.7276131045241809,0.05054602184087364,1.1878091176671421
32510,8983,13624,0,22607,0.39735480161012077,0.6026451983898793,0,0.4164990411133176
33001,12256,14125,380,26761,0.4579798961174844,0.527820335562946,0.014199768319569523,0.14193066403426907
33003,12146,11464,267,23877,0.5086903714872053,0.4801273191774511,0.011182309335343636,-0.05778820694951283
33005,19784,11830,709,32323,0.612071899266776,0.36599325557652446,0.021934845156699564,-0.5142348522288196
33007,6008,4971,0,10979,0.5472265233627835,0.4527734766372165,0,-0.18947088734929804
33009,25627,13499,861,39987,0.6408832870682972,0.3375847150323855,0.021531997899317278,-0.6410308745667225
33011,87489,71360,3104,161953,0.5402122838107352,0.4406216618401635,0.01916605434910128,-0.20377558290339737
33013,36702,26626,1331,64659,0.5676239966593978,0.41179108863421954,0.020584914706382716,-0.3209430674787574
33015,71211,66089,2116,139416,0.5107806851437424,0.4740417168761118,0.01517759798014575,-0.07464498238116653
33017,30819,21469,823,53111,0.5802752725424112,0.4042288791399145,0.015495848317674305,-0.36152134871480845
33019,9200,7553,406,17159,0.5361617809895681,0.44017716650154437,0.023661052508887465,-0.19725864872368365
34001,52917,39118,1833,93868,0.5637384412153237,0.41673413729918607,0.019527421485490262,-0.30214192918212374
34003,210532,121579,3697,335808,0.6269415856680007,0.3620491471316943,0.011009267200304935,-0.5490734033213558
34005,111894,75032,1418,188344,0.5940937858386781,0.39837743703011513,0.007528777131206728,-0.3996373053707269
34007,123528,54833,4304,182665,0.676254345386363,0.3001833958339036,0.02356225877973339,-0.8121756485270792
34009,21595,19003,473,41071,0.5257967909230358,0.4626865671641791,0.011516641912785177,-0.12786494497344383
34011,23914,15782,825,40521,0.5901631252930579,0.38947706127686876,0.020359813430073294,-0.415594011398545
34013,196257,42875,3814,242946,0.8078214911955743,0.17647954689519482,0.015698961909230858,-1.5211361193301067
34015,60266,48754,2476,111496,0.5405216330630696,0.43727129224366795,0.022207074693262538,-0.21198085192199484
34017,112995,27206,5200,145401,0.7771267047681928,0.18711012991657555,0.03576316531523167,-1.4239060327345294
34019,28047,34017,1221,63285,0.44318558900213323,0.5375207395117326,0.019293671486134156,0.1929787252805241
34021,86118,39206,964,126288,0.681917521854808,0.31044913214240466,0.00763334600278728,-0.7868886525090657
34023,162135,87294,0,249429,0.6500246563150235,0.34997534368497646,0,-0.6191475895749693
34025,126940,130063,2614,259617,0.48895103171209897,0.5009802901967129,0.010068678091188173,0.024304414573762086
34027,112984,98307,2328,213619,0.5289042641338083,0.4601978288448125,0.010897907021379185,-0.1391509805691372
34029,79103,139886,3821,222810,0.3550244603024999,0.6278263991741843,0.01714914052331583,0.5700770044548177
34031,94275,49452,1181,144908,0.6505851988848097,0.3412648024953764,0.00814999861981395,-0.6452135409997402
34033,11005,12100,676,23781,0.46276439174130607,0.508809553845507,0.028426054413186998,0.09485573762427048
34035,77448,56160,1578,135186,0.5728995606053882,0.41542763303892416,0.01167280635568772,-0.32140198370021467
34037,26821,32783,1369,60973,0.4398832270021157,0.5376642120282749,0.0224525609696095,0.20072492558089458
34039,120892,52862,2580,176334,0.6855853096963717,0.2997833656583529,0.014631324645275444,-0.8272128407895918
34041,17153,22352,888,40393,0.42465278637387666,0.5533632064961751,0.021984007129948257,0.26474271708691804
35001,143756,85218,11066,240040,0.5988835194134311,0.3550158306948842,0.04610064989168472,-0.5229047388097954
35003,553,1264,0,1817,0.30434782608695654,0.6956521739130435,0,0.8266785731844679
35005,6058,10505,0,16563,0.36575499607559014,0.6342450039244099,0,0.5504716216919182
35006,4355,2634,0,6989,0.6231220489340392,0.3768779510659608,0,-0.502821006983377
35007,2474,1935,256,4665,0.5303322615219721,0.41479099678456594,0.05487674169346195,-0.245728947488551
35009,3319,6415,418,10152,0.3269306540583136,0.6318951930654059,0.04117415287628053,0.6589754653297621
35011,292,500,0,792,0.3686868686868687,0.6313131313131313,0,0.53785429615391
35013,39206,21461,0,60667,0.6462491964329866,0.3537508035670134,0,-0.6025924618688879
35015,5198,10413,0,15611,0.33297034142591764,0.6670296585740824,0,0.6947810893284604
35017,7176,4530,0,11706,0.6130189646335212,0.3869810353664787,0,-0.4600201852615524
35019,1162,505,0,1667,0.6970605878824235,0.30293941211757647,0,-0.8333395081364967
35021,202,244,28,474,0.42616033755274263,0.5147679324894515,0.05907172995780591,0.18890052789199707
35023,817,760,0,1577,0.5180722891566265,0.4819277108433735,0,-0.07232066157962613
35025,3910,9842,0,13752,0.28432228039557883,0.7156777196044212,0,0.923121568446512
35027,2812,4953,0,7765,0.362137797810689,0.637862202189311,0,0.5660974796576822
35028,6217,3087,921,10225,0.6080195599022005,0.30190709046454767,0.09007334963325184,-0.7000877297671783
35029,3198,2890,0,6088,0.5252956636005256,0.4747043363994744,0,-0.10126911228742166
35031,13995,3352,881,18228,0.7677748518762344,0.18389291200351107,0.04833223612025455,-1.4291429403475802
35033,1788,464,72,2324,0.7693631669535284,0.19965576592082615,0.03098106712564544,-1.3489684035072043
35035,6873,10176,0,17049,0.4031321485131093,0.5968678514868907,0,0.39243131445829815
35037,1304,1646,137,3087,0.42241658568189183,0.5332037576935537,0.044379656624554585,0.23291163875041682
35039,9916,2324,486,12726,0.7791922049347791,0.18261826182618263,0.03818953323903819,-1.4508597751832792
35041,1506,2951,142,4599,0.32746249184605347,0.6416612307023266,0.030876277451619916,0.6726869665831006
35043,30557,21509,3041,55107,0.5545030576877711,0.3903133903133903,0.05518355199883862,-0.35112233974600865
35045,14150,19753,3274,37177,0.38061166850472067,0.5313231298921376,0.08806520160314173,0.33359075445661684
35047,7379,1552,279,9210,0.8011943539630836,0.16851248642779587,0.03029315960912052,-1.5590937063152026
35049,52692,11542,2676,66910,0.7875056045434166,0.17250037363622778,0.039994021820355705,-1.518471085078806
35051,2052,2611,0,4663,0.4400600471799271,0.5599399528200729,0,0.24091836240846867
35053,3879,2325,0,6204,0.6252417794970987,0.37475822050290136,0,-0.5118573494185106
35055,12098,1888,478,14464,0.8364214601769911,0.13053097345132744,0.033047566371681415,-1.8575220819614136
35057,1940,3132,268,5340,0.36329588014981273,0.5865168539325842,0.050187265917602995,0.47898380505331994
35059,468,931,61,1460,0.32054794520547947,0.6376712328767123,0.04178082191780822,0.6877909813594204
35061,12724,11389,100,24213,0.5255028290587701,0.47036715813819024,0.004130012803039689,-0.11084199659468365
36001,73731,32326,7102,113159,0.6515699148985057,0.2856688376532136,0.06276124744828074,-0.8245514749221012
36003,4257,10172,496,14925,0.28522613065326635,0.6815410385259631,0.03323283082077052,0.8710741607138579
36005,253422,16372,9660,279454,0.9068469229282816,0.05858567062915542,0.034567406442562995,-2.7394835247463987
36007,37314,31798,4029,73141,0.5101652971657483,0.4347493198069482,0.055085383027303425,-0.15996519662328984
36009,8099,14796,1032,23927,0.33848790069795626,0.6183809085969825,0.043131190705061224,0.6026162767033547
36011,10204,16002,1391,27597,0.3697503351813603,0.5798456353951517,0.05040402942348806,0.4499339141483673
36013,16561,24796,2051,43408,0.38151953556948026,0.5712311094729082,0.0472493549576115,0.40363181623231903
36015,11872,16767,1233,29872,0.39742903053026246,0.5612948580610605,0.04127611140867702,0.3452299825306461
36017,6712,9200,825,16737,0.4010276632610384,0.5496803489275258,0.04929198781143574,0.3153065148900896
36019,12375,12664,1762,26801,0.46173650236931457,0.47251968210141415,0.06574381552927129,0.02308501412395713
36021,15331,11741,2210,29282,0.523563964210095,0.40096304897206475,0.07547298681784032,-0.26678993268024237
36023,8392,7286,946,16624,0.5048123195380173,0.43828200192492783,0.05690567853705486,-0.14132417250762402
36025,6801,9167,977,16945,0.4013573325464739,0.5409855414576571,0.05765712599586899,0.29854041878613696
36027,57279,47997,5282,110558,0.5180900522802511,0.4341341196476058,0.04777582807214313,-0.17679555544475253
36029,203616,110250,19585,333451,0.6106324467462986,0.3306332864498832,0.058734266803818255,-0.6134853527234263
36031,6808,6880,824,14512,0.4691289966923925,0.474090407938258,0.056780595369349506,0.010520260674179204
36033,6438,7001,816,14255,0.4516310066643283,0.49112592072956857,0.057243072606103125,0.08383506311844405
36035,5206,11052,743,17001,0.306217281336392,0.6500794070937004,0.04370331156990765,0.7527996004887965
36037,7938,11340,1530,20808,0.3814878892733564,0.5449826989619377,0.07352941176470588,0.3566749439387324
36039,7334,10631,1310,19275,0.3804928664072633,0.5515434500648508,0.06796368352788586,0.37125319165733395
36041,841,1790,145,2776,0.30295389048991356,0.6448126801152738,0.05223342939481268,0.7553792388618527
36043,8741,12555,937,22233,0.39315432015472496,0.5647011199568209,0.0421445598884541,0.3620943930111975
36045,10223,18176,1933,30332,0.3370367928260583,0.5992351312145588,0.06372807595938283,0.5754619587638639
36047,504515,75363,44081,623959,0.808570755450278,0.120781974456655,0.07064727009306701,-1.9012811333670383
36049,2413,6163,544,9120,0.26458333333333334,0.6757675438596491,0.05964912280701754,0.9376928853372114
36051,10594,11815,1674,24083,0.43989536187352074,0.4905950255366856,0.06950961258979363,0.10908210751653614
36053,11584,13161,1360,26105,0.443746408733959,0.5041562918981038,0.052097299367937173,0.12763307520882608
36055,153601,114833,13661,282095,0.5445009659866357,0.4070720856449069,0.048426948368457436,-0.290879432085275
36057,6931,7381,827,15139,0.45782416275843846,0.48754871523878723,0.054627122002774295,0.06290502785206763
36059,283503,201385,8474,493362,0.5746348522991231,0.40818911874039754,0.017176028960479324,-0.3420042062610639
36061,454536,51999,29023,535558,0.8487147983971858,0.09709312530108784,0.05419207630172642,-2.168052630774261
36063,34595,32324,4206,71125,0.4863971880492091,0.4544674868189807,0.05913532513181019,-0.06789917457957316
36065,37464,38856,3987,80307,0.4665097687623744,0.48384325152228325,0.049646979715342376,0.03648203316220302
36067,85592,82182,9689,177463,0.48230898835250163,0.4630937153096702,0.054597296337828165,-0.040655520855566285
36069,21238,20043,2326,43607,0.4870318985483982,0.4596280413695049,0.053340060082096914,-0.057912064370203874
36071,57413,54172,8721,120306,0.4772247435705617,0.4502851063122371,0.07249015011720114,-0.05810658872571983
36073,4359,7482,799,12640,0.34485759493670887,0.5919303797468355,0.0632120253164557,0.5402574626696989
36075,13850,23185,1838,38873,0.35628842641422065,0.5964293982970185,0.04728217528876084,0.5152202852100767
36077,9939,10329,1327,21595,0.4602454271822181,0.47830516323222966,0.061449409585552214,0.03848906103862794
36079,17242,19484,1760,38486,0.4480070675050668,0.506262017356961,0.04573091513797225,0.12224534815656299
36081,388620,31387,29850,449857,0.8638745201252842,0.06977106058147367,0.06635441929324208,-2.5162082079744628
36083,30070,24863,4675,59608,0.5044624882566099,0.41710844181988993,0.0784290699235002,-0.1901472424142168
36085,66875,67190,5155,139220,0.48035483407556384,0.4826174400229852,0.03702772590145094,0.004699221715887903
36089,14069,17289,2170,33528,0.4196194225721785,0.5156585540443808,0.0647220233834407,0.20609666572756277
36091,46689,43036,4705,94430,0.4944297363126125,0.45574499629355075,0.049825267393836706,-0.08147161615931992
36093,31536,19145,3052,53733,0.5869019038579644,0.35629873634451825,0.05679935979751735,-0.4990881654811065
36095,4204,7076,816,12096,0.34755291005291006,0.5849867724867724,0.06746031746031746,0.5206723232828341
36097,2876,4160,384,7420,0.3876010781671159,0.5606469002695418,0.05175202156334232,0.36911463441437165
36099,4973,5918,716,11607,0.4284483501335401,0.5098647367967606,0.06168691306969932,0.17397527424541645
36101,11453,21492,1362,34307,0.33383857521788557,0.6264610720844143,0.03970035269770018,0.6294290684509959
36103,256373,257701,18362,532436,0.48150951475858134,0.4840037112441683,0.03448677399725037,0.0051665828425013815
36105,11242,11862,1566,24670,0.4556951763275233,0.48082691528171867,0.06347790839075801,0.05368324883665159
36107,6968,10681,735,18384,0.37902523933855525,0.5809943429068756,0.03998041775456919,0.42713822255735673
36109,25567,8588,3523,37678,0.6785657412813844,0.22793141886512022,0.0935028398534954,-1.0909365774132227
36111,43312,27990,6789,78091,0.5546349771420522,0.3584279878603168,0.08693703499763097,-0.43658242934458313
36113,11660,12925,1567,26152,0.44585500152951973,0.4942260630162129,0.05991893545426736,0.10299923947214644
36115,7792,11533,1250,20575,0.3787120291616039,0.5605346294046173,0.060753341433778855,0.39211492490356775
36117,11420,18652,1499,31571,0.3617243672991036,0.5907953501631243,0.047480282537772006,0.4905871747182103
36119,230021,11487,24642,266150,0.8642532406537666,0.0431598722524892,0.09258688709374413,-2.996954647939766
36121,4118,8192,927,13237,0.31109768074337085,0.6188713454710282,0.07003097378560097,0.6877904596915543
36123,3257,4604,320,8181,0.39811758953673143,0.5627673878498961,0.03911502261337245,0.34611896456553987
37001,24952,31476,0,56428,0.4421918196639966,0.5578081803360034,0,0.23227137136723472
37003,3359,10484,0,13843,0.24264971465722748,0.7573502853427725,0,1.1382069748310042
37005,1209,3359,0,4568,0.26466725043782835,0.7353327495621717,0,1.0218497389975
37007,4586,3266,114,7966,0.5756967110218428,0.40999246798895306,0.014310820989204118,-0.33944218988743935
37009,3823,7954,0,11777,0.32461577651354334,0.6753842234864567,0,0.7326394920712231
37011,1545,4945,0,6490,0.23805855161787365,0.7619414483821263,0,1.1633530547249666
37015,4419,2471,0,6890,0.6413642960812772,0.3586357039187228,0,-0.5812904991421299
37017,5914,6712,153,12779,0.46279051568980356,0.5252367164879881,0.01197276782220831,0.12657454773461957
37019,22840,35312,875,59027,0.38694156911244004,0.5982347061514223,0.0148237247361377,0.4357094647265712
37021,73275,44458,1257,118990,0.6158080510967309,0.3736280359694092,0.010563912933859988,-0.4996745633282382
37023,9208,18524,536,28268,0.32573935191736236,0.6552992783359276,0.01896136974671006,0.698994517198924
37025,32440,41512,0,73952,0.4386629164863695,0.5613370835136304,0,0.2465903128182264
37027,6701,19212,475,26388,0.25394118538729726,0.7280582082764893,0.01800060633621343,1.0532783148115443
37033,3729,4559,0,8288,0.4499276061776062,0.5500723938223938,0,0.20096320003462065
37035,17343,36040,0,53383,0.32487870670438157,0.6751212932956184,0,0.7314404659716884
37037,20444,15526,0,35970,0.5683625243258271,0.43163747567417293,0,-0.2751734029225445
37039,2557,8191,202,10950,0.2335159817351598,0.7480365296803653,0.018447488584474887,1.1642012942244155
37043,1308,3717,138,5163,0.2533410807669959,0.7199302730970366,0.02672864613596746,1.044417638280108
37045,11563,21799,0,33362,0.3465919309393921,0.6534080690606079,0,0.6340537520364534
37047,7247,11064,257,18568,0.3902951314088755,0.5958638517880224,0.013841016803102112,0.4231090042353127
37051,55104,37880,400,93384,0.5900796710357235,0.405636939946886,0.00428338901739056,-0.3747990404873881
37057,14898,40468,1675,57041,0.26118055433810766,0.7094546028295436,0.02936484283234866,0.9992845625895593
37059,4396,12613,484,17493,0.25130052020808324,0.7210312696507174,0.027668210141199336,1.0540329915636812
37061,6221,8920,208,15349,0.40530327708645514,0.5811453514886963,0.013551371424848524,0.36036528105903526
37063,104343,23308,528,128179,0.8140413016172696,0.1818394588817201,0.0041192395010103055,-1.4988869000564953
37065,11504,5908,0,17412,0.6606937744084539,0.33930622559154605,0,-0.6663874363095575
37067,77048,60302,0,137350,0.5609610484164543,0.43903895158354567,0,-0.24506333357959856
37069,11118,13610,772,25500,0.436,0.5337254901960784,0.03027450980392157,0.20223940013209704
37071,25738,45701,0,71439,0.3602793992077157,0.6397206007922843,0,0.5741516804273564
37073,2149,2050,0,4199,0.5117885210764468,0.4882114789235532,0,-0.047162824510056635
37075,838,2712,84,3634,0.23059988992845348,0.7462850853054486,0.023115024766097964,1.174423548578203
37077,10661,10258,0,20919,0.5096323916057173,0.49036760839428273,0,-0.03853433400126137
37081,119184,78529,3773,201486,0.5915249694767875,0.3897491637136079,0.018725866809604638,-0.41720053411522645
37083,10809,6575,0,17384,0.6217786470317533,0.37822135296824666,0,-0.49710454237023755
37085,13408,21057,1010,35475,0.37795630725863283,0.5935729386892178,0.0284707540521494,0.4513815026766669
37087,9968,14712,542,25222,0.3952105304892554,0.5833002933946555,0.02148917611608913,0.38928352525692267
37089,18941,29008,899,48848,0.387753848673436,0.5938421225024566,0.018404028824107434,0.4262427693378907
37091,5509,2296,0,7805,0.705829596412556,0.29417040358744395,0,-0.8752146400332594
37093,7812,5121,0,12933,0.6040361864996521,0.3959638135003479,0,-0.42231128053401923
37097,22394,41139,1912,65445,0.34218045687218274,0.6286041714416686,0.029215371686148673,0.6081635108478215
37099,7268,7494,423,15185,0.47863022719789267,0.49351333552848203,0.027856437273625287,0.030621549837570865
37101,23906,40994,1735,66635,0.35876041119531776,0.6152022210550011,0.026037367749681097,0.5392962410761472
37105,8812,10715,0,19527,0.45127259691708915,0.5487274030829108,0,0.19553019998544358
37109,8872,22654,0,31526,0.28141851170462473,0.7185814882953753,0,0.9374361867304559
37113,4891,10116,342,15349,0.3186526809564141,0.6590657371815754,0.022281581862010555,0.7267215472504985
37115,4036,4981,223,9240,0.4367965367965368,0.539069264069264,0.024134199134199133,0.21037657159978373
37117,4766,4327,0,9093,0.5241394479269768,0.4758605520730232,0,-0.0966329174338026
37119,255830,117832,1626,375288,0.6816897955703353,0.31397753192215044,0.004332672507514229,-0.7752532802051574
37121,1424,4799,108,6331,0.22492497235823725,0.7580161111988627,0.017058916442900016,1.2149377498863243
37123,3612,5505,0,9117,0.3961829549193814,0.6038170450806186,0,0.42139513461990435
37125,15402,24883,0,40285,0.38232592776467667,0.6176740722353233,0,0.47968746826301883
37127,18228,18384,669,37281,0.48893538263458597,0.4931198197473244,0.017944797618089644,0.008521847704763826
37129,46155,41286,1464,88905,0.5191496541251898,0.464383330521343,0.016467015353467184,-0.11148183799371707
37131,4609,2701,0,7310,0.6305061559507524,0.3694938440492476,0,-0.5343888389278927
37135,52209,12868,2213,67290,0.7758805171645118,0.19123198097785704,0.032887501857631146,-1.4005112844433667
37141,7786,12510,630,20926,0.37207301921055147,0.5978208926694065,0.030106088120042052,0.47420107529055583
37145,6138,8458,0,14596,0.42052617155385036,0.5794738284461496,0,0.32061378285275244
37147,16025,34585,0,50610,0.3166370282552855,0.6833629717447145,0,0.7692700592458143
37149,3694,5483,0,9177,0.40252805927863133,0.5974719407213687,0,0.39494251464486324
37151,9837,36908,0,46745,0.21043961921061077,0.7895603807893893,0,1.3222775431856884
37153,7138,6786,298,14222,0.5018984671635495,0.47714808043875684,0.020953452397693716,-0.05057095870593026
37155,17419,12691,777,30887,0.5639589471298605,0.41088483828147765,0.025156214588661897,-0.31666848366729733
37157,11287,21038,0,32325,0.34917246713070377,0.6508275328692962,0,0.6226787053435932
37159,15794,31330,500,47624,0.33163950949101295,0.6578615823954309,0.01049890811355619,0.6849459838887111
37161,6506,16431,0,22937,0.2836465100056677,0.7163534899943323,0,0.9264449664185344
37163,7468,11441,279,19188,0.3892015843235355,0.596258077965395,0.014540337711069419,0.4265761690393306
37165,5908,4463,197,10568,0.5590461771385314,0.42231264193792584,0.01864118092354277,-0.28048617902200057
37167,5990,16414,0,22404,0.26736297089805394,0.7326370291019461,0,1.0080432170801619
37169,4065,13094,0,17159,0.23690191736115157,0.7630980826388484,0,1.1697403670191258
37171,6270,17735,0,24005,0.26119558425328054,0.7388044157467194,0,1.039763733580756
37173,2055,3016,153,5224,0.39337672281776415,0.5773353751914242,0.02928790199081164,0.38365560219751177
37175,6516,8912,367,15795,0.41253561253561255,0.5642291864514086,0.023235201012978792,0.3131379924451296
37179,34126,51645,1589,87360,0.3906364468864469,0.5911744505494505,0.018189102564102565,0.41433382835352367
37181,8768,5373,0,14141,0.6200410154868821,0.3799589845131179,0,-0.48972231845897535
37183,269653,151709,15136,436498,0.6177645716589767,0.34755943898941116,0.034675989351612146,-0.5751717350394701
37185,4932,2502,0,7434,0.6634382566585957,0.3365617433414044,0,-0.6786541732573785
37187,2804,1929,0,4733,0.5924360870483837,0.4075639129516163,0,-0.3740452352487516
37189,13811,10690,0,24501,0.5636912779070242,0.4363087220929758,0,-0.2561566510588378
37191,15733,20305,605,36643,0.42935894986764184,0.5541303932538275,0.016510656878530688,0.2551067438799749
37193,5430,17467,0,22897,0.23714897148098005,0.76285102851902,0,1.1683742525004117
37195,14954,13462,198,28614,0.5226113091493675,0.47046900118822954,0.006919689662403019,-0.10510792098920242
37197,2502,10822,0,13324,0.18778144701290903,0.812218552987091,0,1.4644906871758243
37199,3508,5625,168,9301,0.3771637458337813,0.6047736802494356,0.01806257391678314,0.4721748735805472
38001,236,878,44,1158,0.20379965457685664,0.7582037996545768,0.037996545768566495,1.3138147886095066
38003,1992,2785,201,4978,0.40016070711128965,0.5594616311771796,0.04037766171153073,0.3351087142168409
38005,1225,909,105,2239,0.547119249665029,0.40598481464939706,0.04689593568557392,-0.2983510288013485
38007,76,469,21,566,0.13427561837455831,0.8286219081272085,0.037102473498233215,1.8198694281599483
38009,806,2316,126,3248,0.2481527093596059,0.7130541871921182,0.03879310344827586,1.0555130961862575
38011,253,1331,52,1636,0.15464547677261614,0.8135696821515892,0.03178484107579462,1.6602963296675914
38013,151,779,24,954,0.15828092243186584,0.8165618448637316,0.025157232704402517,1.640731209055824
38015,12623,30977,1766,45366,0.27824802715690167,0.6828241414275008,0.03892783141559759,0.8977244468602065
38017,37664,35255,3132,76051,0.4952466108269451,0.4635704987442637,0.041182890428791204,-0.06609736790686226
38019,643,1216,64,1923,0.3343733749349974,0.6323452938117524,0.033281331253250133,0.6371773382884929
38021,718,1375,60,2153,0.3334881560613098,0.6386437529029262,0.02786809103576405,0.6497394410524474
38023,290,859,44,1193,0.24308466051969824,0.7200335289186923,0.036881810561609385,1.0858879990037356
38025,379,1603,42,2024,0.18725296442687747,0.7919960474308301,0.020750988142292492,1.4420959475271267
38027,459,718,48,1225,0.3746938775510204,0.5861224489795919,0.03918367346938775,0.447419358987679
38029,262,1508,52,1822,0.1437980241492865,0.827661909989023,0.02854006586169045,1.7501950448068044
38031,450,1132,53,1635,0.27522935779816515,0.692354740061162,0.03241590214067278,0.9224936759987629
38033,123,721,25,869,0.14154200230149597,0.8296892980437284,0.028768699654775604,1.7684547819125316
38035,13293,13137,968,27398,0.48518140010219724,0.4794875538360464,0.035331046061756334,-0.011804904398091088
38037,210,1011,41,1262,0.1664025356576862,0.8011093502377179,0.03248811410459588,1.5715876883030027
38039,407,782,27,1216,0.3347039473684211,0.6430921052631579,0.022203947368421052,0.6530415551027161
38041,184,1055,33,1272,0.14465408805031446,0.8294025157232704,0.025943396226415096,1.7463602883011813
38043,235,989,56,1280,0.18359375,0.77265625,0.04375,1.4371088174785533
38045,674,1307,62,2043,0.3299069995105237,0.6397454723445913,0.030347528144884974,0.662259602711915
38047,157,795,28,980,0.16020408163265307,0.8112244897959183,0.02857142857142857,1.6220963093060239
38049,624,1797,126,2547,0.24499411071849234,0.7055359246171967,0.04946996466431095,1.0577235184141314
38051,297,1098,51,1446,0.2053941908713693,0.7593360995850622,0.035269709543568464,1.3075134832667763
38053,812,3158,148,4118,0.19718309859154928,0.7668771248178727,0.03593977659057795,1.3581938546539094
38055,1307,3498,195,5000,0.2614,0.6996,0.039,0.9844569419543253
38057,746,3040,154,3940,0.18934010152284264,0.7715736040609137,0.03908629441624366,1.4048871941965067
38059,3742,10240,693,14675,0.2549914821124361,0.6977853492333901,0.04722316865417377,1.006681391759464
38061,1286,2348,141,3775,0.34066225165562913,0.6219867549668874,0.037350993377483446,0.6020272761504224
38063,690,879,49,1618,0.4264524103831891,0.5432632880098888,0.030284301606922127,0.24209330009387192
38065,154,772,43,969,0.15892672858617132,0.7966976264189887,0.04437564499484004,1.612031947611147
38067,963,1876,85,2924,0.329343365253078,0.6415868673050615,0.029069767441860465,0.6668437177680444
38069,541,1297,61,1899,0.28488678251711425,0.6829910479199579,0.032122169562927856,0.8743899054699623
38071,1919,2854,224,4997,0.3840304182509506,0.5711426856113668,0.044826896137682606,0.39691730202908176
38073,1107,1072,103,2282,0.4851007887817704,0.4697633654688869,0.04513584574934268,-0.03212759107788961
38075,220,913,61,1194,0.18425460636515914,0.7646566164154104,0.05108877721943048,1.423108334242607
38077,2957,3853,311,7121,0.4152506670411459,0.541075691616346,0.04367364134250808,0.2646768247736804
38079,3327,1292,291,4910,0.6775967413441956,0.26313645621181264,0.05926680244399185,-0.9458795916759296
